175;66,99999997;200,0000001;30,00000001;105;58,00000003;123;194;179;25;260;25;37,00000001;29;134,9999999;172,9999999;147;89,00000002;182;193;230;56,00000001;20,00000001;197,0000001;112;28,49999999;32,00000001;115;133;147;200,0000001;23;239,9999999;95,99999996;201,9999999;152;239,9999999;131;165,9999999;177,9999999;191;140,0000001;146;138;280,9999999;272,9999999;30,00000001;307,0000001;144,0000001;250;174;246;164;233,9999999;29;174;83,00000002;95,99999996;119;119;83,00000002;144,9999999;37,00000001;144,0000001;161;255;29;175;59,99999999;120;20,00000001;187;38,99999999;164;245,0000001;161;144,9999999;195,0000001;34,99999998;140,0000001;140,0000001;271,9999999;210,0000001;28;21,99999999;152;25;167,9999999;231,0000001;148;132,0000001;23;57,00000001;155;151;195,0000001;196;25;56,00000001;18,7
265,0075349;211,7313631;217,7517521;151,6592371;134,0556329;157,964793;145,9684037;232,7942627;197,6384634;248,5526966;251,1413831;32,65184312;233,4872925;34,29370659;211,5377448;201,0786797;154,1486834;95,9628538;202,6468233;247,8076432;367,8986443;116,0578694;153,7103773;208,3228786;201,8636994;118,0329254;41,56693028;121,1958432;133,0402366;209,7001973;417,7030879;235,695638;303,7987407;113,4773413;241,3379779;170,0131667;252,6905885;155,08349;191,2165511;356,2364907;230,2929601;179,7349696;152,2225551;147,8315797;287,837028;253,4072502;118,757553;380,9703025;170,3505523;287,719058;192,9855074;329,2066371;328,4243726;320,5090448;51,22862209;200,663803;95,57316081;132,9470968;136,8160376;269,2357654;200,6287144;154,5033058;56,4210521;262,2104123;209,2566628;298,9868328;135,8921104;204,9427609;114,787194;157,7195764;89,2030766;250,6515686;51,17398631;410,900097;298,744782;188,1068761;233,5888029;233,2669841;48,81023224;227,9441877;183,5341104;319,8692182;572,9256806;119,705026;146,8914017;196,6569191;82,19700978;186,1844018;224,1042477;153,0034081;149,5631394;200,8330474;121,4839162;194,6644445;165,1999798;261,7171098;218,2916846;196,3761029;71,62679093;146,0645571
479,0065851;254,6186539;262,6020081;157,0205253;147,0640095;183,9614841;185,1321403;254,3807486;215,1561432;230,7972441;295,6083963;52,65667236;245,7194785;163,7661284;214,2533714;239,6529071;209,5314097;124,4589212;347,2392487;272,906469;344,8922937;174,7867994;166,8901351;238,3726995;332,6762015;126,5229414;83,3508855;133,803019;178,0871044;217,4198374;754,4050007;240,466521;316,6548885;150,5882021;271,0224208;207,4721841;274,1258414;175,4355149;280,114026;387,5441706;294,1193778;188,8257394;173,8173715;163,2520729;327,7488913;286,2290997;137,6505357;431,3075924;211,614456;240,9511975;368,1430962;435,7794505;339,7785619;349,5605608;114,9040996;251,8887319;136,6585437;210,1141968;149,7474971;397,0773818;356,4639808;188,0667442;77,81264375;353,5033917;235,4617032;278,4729227;159,4351853;212,1164048;154,2145167;154,292036;197,0526808;293,8831784;91,38870188;580,3901443;327,2832926;271,6170688;238,9912198;323,7189111;73,0748643;285,8833987;189,2686227;344,510531;698,894941;263,3198669;309,3904044;413,8155048;126,56023;197,6942325;269,2981532;157,7513624;190,6400811;228,2919629;116,493587;235,5680268;191,2781063;302,6407853;247,644235;255,5011005;94,47439553;147,6524406
NA;264,9375143;329,9810016;170,0957929;174,399223;215,8202029;203,3327962;262,510359;234,5780462;245,1389126;306,2949615;57,03215765;256,0241846;178,251417;290,529608;263,323891;268,6388781;129,8795108;344,3269992;328,8575009;297,8716845;NA;193,5540088;301,02638;438,2568833;134,4265267;114,4371761;152,3899759;208,8668154;267,884809;NA;304,3772269;NA;233,07336;NA;NA;NA;249,3735153;339,1522786;430,0915603;310,7989509;192,9754969;202,0749694;166,1401039;NA;336,5734272;169,3208419;534,2504022;217,1596634;262,8084014;508,8299962;NA;355,2656516;382,2315054;NA;273,4775012;172,5733946;255,4075746;189,0750821;323,8753424;NA;212,7161862;122,9166873;NA;305,8688848;369,721766;185,9654504;220,3746651;241,9628161;173,6183793;NA;385,0069496;193,3140574;NA;305,6784978;285,9950011;NA;496,6384577;96,41905403;NA;200,4155019;NA;NA;NA;NA;402,0291454;NA;218,926445;286,1410923;182,7895776;206,0583376;302,9670322;190,6936558;322,5455927;NA;318,3703504;254,417952;236,5547175;NA;166,5227259
NA;260,3501904;390,8048369;205,1624514;NA;272,9339166;233,18255;266,8417553;257,8200619;259,0416918;293,4150836;105,4045948;275,0610233;199,8661841;NA;288,5465991;344,6395737;155,8446485;384,8485622;414,174952;304,8636172;NA;NA;303,8098138;488,2018864;151,764573;153,5843773;224,1200767;NA;311,066665;NA;345,6352745;NA;NA;NA;NA;NA;291,6453242;394,1666049;NA;341,8927793;233,7536046;228,4233615;204,5344762;NA;339,9642391;210,2241024;508,5646622;255,7881301;287,9417109;NA;NA;374,7416001;NA;NA;348,885852;204,4463539;259,6583478;239,7190542;NA;NA;299,1447318;154,12068;NA;396,4701871;325,8113667;174,9745087;226,4127366;268,7145686;194,5301918;NA;363,651474;209,3353537;NA;310,1293666;325,8302037;NA;529,279697;118,7055032;NA;222,6112717;NA;NA;NA;NA;408,9418365;NA;288,4800853;311,4214981;222,8879153;250,377681;371,0676274;234,3438572;385,1759624;NA;271,3462053;307,7041077;NA;NA;180,7657523
NA;311,1657013;444,9712712;238,0329299;NA;NA;287,4887005;255,9508206;296,875307;263,6652592;295,1563488;142,8435362;299,6127445;229,3318465;NA;258,7645097;421,1809284;NA;NA;374,5867162;NA;NA;NA;355,1409454;NA;NA;NA;221,4866656;NA;NA;NA;383,9253881;NA;NA;NA;NA;NA;329,7016063;420,8750772;NA;NA;265,2201201;231,7778183;246,8194256;NA;430,8063258;NA;535,2888036;258,3374818;370,5144406;NA;NA;NA;NA;NA;NA;250,4859665;250,0519849;NA;NA;NA;NA;179,2970997;NA;415,4396047;NA;189,1234775;282,8840406;271,3628027;221,4650057;NA;396,1867179;229,5814026;NA;314,0985631;319,3490228;NA;487,4232762;145,1728418;NA;NA;NA;NA;NA;NA;619,9815125;NA;301,3187034;349,5849302;266,1377106;274,0879639;NA;NA;451,8943208;NA;NA;413,005153;NA;NA;203,683053
NA;322,6310286;NA;250,9758509;NA;NA;322,6132028;266,6152108;352,0200383;249,9393421;302,9570096;174,8676776;300,0142624;225,1964598;NA;297,8693052;420,7920531;NA;NA;386,2223025;NA;NA;NA;NA;NA;NA;NA;286,3368486;NA;NA;NA;381,0879822;NA;NA;NA;NA;NA;NA;NA;NA;NA;330,1283717;262,2239496;NA;NA;431,9020338;NA;487,5587222;260,6513942;367,2348097;NA;NA;NA;NA;NA;NA;287,6130928;281,5754812;NA;NA;NA;NA;189,4816727;NA;411,9714826;NA;207,0325785;317,500025;347,6520096;221,0602523;NA;409,0079756;273,845069;NA;337,8429643;422,6481258;NA;NA;173,7724961;NA;NA;NA;NA;NA;NA;743,0530857;NA;307,5277475;355,8547831;290,0571336;279,8587764;NA;NA;NA;NA;NA;364,6416732;NA;NA;221,9134553
NA;314,918624;NA;254,2953905;NA;NA;500,1802163;NA;NA;244,5440279;273,2378067;203,993365;321,3855112;223,9128445;NA;320,4473131;503,2996387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;282,2093143;NA;NA;NA;455,461435;NA;NA;NA;NA;NA;NA;NA;NA;NA;371,2463588;388,4807842;NA;NA;411,0297675;NA;500,3661413;294,5921879;404,9595332;NA;NA;NA;NA;NA;NA;290,5417364;265,5065511;NA;NA;NA;NA;223,485081;NA;407,5196238;NA;220,7098769;349,0938094;NA;297,7179114;NA;455,7571473;308,4421548;NA;342,0825126;408,6022296;NA;NA;173,0740496;NA;NA;NA;NA;NA;NA;NA;NA;367,3471791;370,6642362;332,7646056;307,9991853;NA;NA;NA;NA;NA;432,4310129;NA;NA;237,7000522
NA;316,6864273;NA;263,1827703;NA;NA;518,5057623;NA;NA;261,3181799;283,6219363;259,0080054;NA;257,3441839;NA;335,9825228;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;328,0168182;NA;NA;NA;517,5827796;NA;NA;NA;NA;NA;NA;NA;NA;NA;399,8025023;368,5703347;NA;NA;NA;NA;500,0033733;279,668913;NA;NA;NA;NA;NA;NA;NA;NA;277,3954424;NA;NA;NA;NA;NA;NA;431,8529989;NA;NA;NA;NA;319,6103271;NA;NA;361,6061847;NA;355,1692023;NA;NA;NA;212,4465714;NA;NA;NA;NA;NA;NA;NA;NA;364,9425489;371,7143961;317,7245591;315,9268521;NA;NA;NA;NA;NA;NA;NA;NA;305,0765595
NA;329,1203426;NA;305,6043019;NA;NA;565,0264408;NA;NA;275,4248377;304,9582896;275,3361674;NA;260,9943538;NA;363,2250222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;360,1978987;NA;NA;NA;496,1254698;NA;NA;NA;NA;NA;NA;NA;NA;NA;409,3401737;393,2227814;NA;NA;NA;NA;NA;290,7382858;NA;NA;NA;NA;NA;NA;NA;NA;266,2738973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;317,337412;NA;NA;NA;NA;350,8261235;NA;NA;NA;272,5123265;NA;NA;NA;NA;NA;NA;NA;NA;NA;379,4051741;463,8112859;NA;NA;NA;NA;NA;NA;NA;NA;NA;410,4251715
NA;376,8954903;NA;299,4630513;NA;NA;566,2805501;NA;NA;255,5460114;318,2348331;281,300071;NA;238,8852165;NA;388,8209178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;355,6094937;NA;NA;NA;462,1927773;NA;NA;NA;NA;NA;NA;NA;NA;NA;393,4185548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;283,6121367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;359,7723189;NA;NA;NA;292,3881332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;508,335675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;422,79934;NA;390,205812;NA;NA;625,8920136;NA;NA;265,7006813;338,7289957;317,8208928;NA;237,4716773;NA;410,6938088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;438,3286375;NA;NA;NA;NA;NA;NA;NA;NA;NA;408,8644189;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;305,570063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;349,0376674;NA;NA;NA;336,5054392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;550,6317949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;446,4591849;NA;NA;NA;NA;613,2939727;NA;NA;294,0854493;327,1804132;NA;NA;245,972832;NA;445,4737974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;341,1511243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;332,5330744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;401,2988722;NA;NA;NA;NA;NA;NA;NA;324,1674616;354,6624528;NA;NA;275,3368538;NA;521,7983669;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;360,5289105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;311,4685434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;416,1158837;NA;NA;NA;NA;NA;NA;NA;332,276944;331,1663195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;378,5482323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;302,1591617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;414,7955254;NA;NA;NA;NA;NA;NA;NA;336,1207825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;384,2839656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;308,3466447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;445,0595574;NA;NA;NA;NA;NA;NA;NA;388,3406778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;438,1358946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;328,8127448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;433,9244858;NA;NA;NA;NA;NA;NA;NA;422,6468845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;468,2440447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;390,881113;NA;NA;NA;NA;NA;NA;NA;417,9621198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;438,8120744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;436,9499012;NA;NA;NA;NA;NA;NA;NA;421,634742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;550,4080554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;544,0860312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
